filename	imageID	brightness_median	brightness_stdev	saturation_median	saturation_stdev	hue_median	hue_stdev
18880601107.jpg	237	255	60.8128	0	78.9393	0	27.4868
18880601124.jpg	238	252	43.5998	2	29.2448	11	37.8377
18880601126.jpg	239	255	44.6072	3	48.6722	22	35.1997
18880601127.jpg	240	255	81.6641	0	74.6948	0	23.8563
18880601128.jpg	241	255	55.7089	1	61.7302	15	25.4051
18880601129.jpg	242	244	57.486	121	78.8582	16	23.4781
18880601130.jpg	243	255	51.3723	0	59.7175	0	27.4458
18880601140.jpg	244	255	46.5587	0	59.5796	0	24.8781
1888060119.jpg	245	150	58.5191	27	26.5734	158	88.7643
18880601695.jpg	246	255	31.3643	3	51.7125	23	27.9356
1888060184.jpg	247	255	65.7444	0	31.8768	0	22.7697
1888060198.jpg	248	178	71.7067	116	79.3977	9	25.5161
1888060199.jpg	249	255	61.1785	0	56.0595	0	19.9754
188901123.jpg	250	253	71.4033	2	27.5827	21	86.7159
1890041226.jpg	251	140	42.3457	128	56.0909	22	74.1402
189007301.jpg	251	140	42.3457	128	56.0909	22	74.1402
189106292.jpg	253	124	83.9464	61	23.0344	226	111.1977
189108061.jpg	254	3	67.5384	57	64.9994	20	22.4381
1893091511.jpg	255	238	37.8996	2	13.4582	106	16.9902
1893091512.jpg	256	27	74.262	74	35.3312	188	84.3552
189309155.jpg	257	0	85.0898	0	49.9976	0	45.8793
189311013.jpg	258	21	90.9083	141	72.7091	187	65.7446
189311016.jpg	259	245	61.1144	0	11.0623	0	49.5734
189312202.jpg	260	245	54.0791	0	8.5018	0	21.649
18941101725.jpg	261	25	57.5561	28	46.8781	15	108.4315
189505112.jpg	262	177	86.1267	67	20.7472	20	104.4242
189505113.jpg	263	180	29.5922	111	51.1874	29	14.2409
189510202.jpg	264	254	49.742	2	36.9683	18	48.3177
18960201213.jpg	265	255	35.2026	7	47.8589	106	70.466
18960201214.jpg	266	226	44.2878	8	47.1949	116	52.6284
189603302.jpg	267	194	58.0046	12	32.8824	49	62.1763
189605191b.jpg	268	238	51.4815	0	11.8644	0	57.1989
189610214.jpg	269	0	73.2447	0	51.581	0	60.9342
189707291.jpg	270	87	54.1744	39	31.8803	178	95.8463
190209201.jpg	271	219	45.5971	0	12.0881	0	44.0619
190210111.jpg	272	0	69.8435	0	50.8355	0	24.7211
19040204397.jpg	273	193	76.5454	2	18.8236	42	78.3977
190506121.jpg	274	255	33.2945	0	21.6612	0	16.1217
1905061210.jpg	275	255	51.1032	0	32.4125	0	20.683
1905061211.jpg	276	255	58.3468	0	28.0358	0	19.3833
190506126.jpg	277	255	50.4919	0	33.4269	0	20.8573
190506128.jpg	278	255	55.3846	0	21.8146	0	30.9341
190506129.jpg	279	255	41.1204	0	35.827	0	21.5828
190604133.jpg	280	126	78.8603	94	24.9063	14	92.1316
190605123.jpg	281	112	45.7637	55	28.4528	176	73.9317
190605124.jpg	282	52	66.2444	46	21.8108	70	66.2827
190607192.jpg	283	246	64.7726	0	10.052	0	50.4705
1907051810.jpg	284	15	69.752	72	23.8163	233	90.2948
1907051914.jpg	285	244	64.676	0	6.4327	0	23.0264
1907051924.jpg	286	220	74.5316	0	10.24	0	59.8412
1907051925.jpg	287	240	76.8764	0	11.6506	0	38.8365
1907051926.jpg	288	236	71.5977	2	13.0085	106	69.1187
1907051927.jpg	289	235	74.806	3	26.1929	106	26.5599
1907051928.jpg	290	241	76.3055	0	22.2403	0	82.8553
1907051933.jpg	291	245	72.796	0	9.9196	0	71.9593
1907051935.jpg	292	222	84.2612	0	6.6372	0	49.7334
1907051939.jpg	293	232	60.8011	0	9.6761	0	54.0912
1907051945.jpg	294	154	71.0785	75	28.122	145	74.511
1907051948.jpg	295	238	63.4081	0	10.4657	0	78.6524
1907051949.jpg	296	241	57.7664	0	11.9824	0	44.2656
1907051950.jpg	297	247	50.7373	0	10.224	0	34.8262
190705197.jpg	298	165	59.5227	0	8.2824	0	72.6092
1907052070.jpg	299	190	57.2818	36	59.2741	42	20.7042
19071201813.jpg	300	22	76.9065	69	104.0614	155	68.8638
190905234.jpg	301	227	52.9553	0	8.0511	0	36.3267
190905237.jpg	302	219	82.2162	0	10.7591	0	48.3196
190905238.jpg	303	243	76.2802	0	9.7609	0	57.8302
1909120126.jpg	304	173	44.531	12	62.2049	59	60.7605
19100222255.jpg	305	254	67.3891	2	97.5702	3	43.5821
19100222256.jpg	306	228	40.3488	35	76.1291	120	55.1652
19100222257.jpg	307	255	53.4103	2	103.948	5	31.998
19100222258.jpg	308	255	52.838	1	89.7339	11	39.8103
191010141.jpg	309	0	4.8688	0	10.3638	0	4.2468
191104151.jpg	310	255	38.0256	0	60.6347	0	26.9589
191104161.jpg	311	90	59.2213	51	26.7106	143	67.7286
1911061722.jpg	312	73	83.7959	17	60.3528	11	54.6958
19110710112.jpg	313	214	89.534	4	49.5791	106	52.4944
191405166.jpg	314	233	60.8774	0	9.0152	0	66.6455
191405169.jpg	315	239	57.447	0	9.311	0	33.4223
19170701125.jpg	316	11	87.9955	7	41.9733	175	103.3238
191806122.jpg	317	217	68.6203	2	10.7389	28	88.9674
192204201.jpg	318	255	62.6422	1	40.4727	14	25.7269
19230401676.jpg	319	11	57.7089	76	53.2114	155	87.0309
1923101328.jpg	320	87	81.7011	22	49.6748	7	29.9271
192405151.jpg	321	220	47.5911	9	47.6314	34	53.1659
192405152.jpg	322	244	66.3497	0	10.5181	0	72.6931
1925112010.jpg	323	255	68.3857	0	32.4015	0	60.8204
192511209.jpg	324	255	58.796	0	29.7246	0	51.9936
1926032451.jpg	325	164	77.6769	0	11.8807	0	49.5004
1926032462.jpg	326	179	74.2556	0	6.4094	0	67.6097
1926032498.jpg	327	177	70.5148	0	10.2803	0	71.9142
192604122.jpg	328	211	53.8777	0	13.3028	0	53.9191
1926041513.jpg	329	73	71.159	11	17.1037	70	42.0091
1926041515.jpg	330	63	66.6232	24	18.8829	173	83.4793
1926062414.jpg	331	167	78.3983	0	12.8789	0	74.8183
192609301.jpg	332	243	66.776	0	7.9125	0	83.4156
1926093011.jpg	333	232	72.1442	0	7.1276	0	93.2682
1926093020.jpg	334	98	70.1024	88	35.5097	188	100.787
1926093026.jpg	335	242	69.2152	0	12.0495	0	71.4771
1926093039.jpg	336	53	72.3434	33	30.0309	178	88.4817
1926093040.jpg	337	179	50.7167	2	14.2349	28	81.2143
1926093047.jpg	338	255	69.8334	0	62.8477	0	59.1782
1926093049.jpg	339	255	66.9934	0	42.4261	0	62.6242
1926093061.jpg	340	255	60.5638	3	42.5159	16	37.7836
192609307.jpg	341	255	83.9752	0	20.3784	0	27.6697
192609309.jpg	342	255	78.7117	0	39.2102	0	64.5171
192702142.jpg	343	147	50.8213	55	33.8323	145	66.8946
19291016164.jpg	344	103	84.3259	18	40.7136	2	92.6784
193012176.jpg	345	235	62.6476	3	37.8247	10	47.8523
1932121054.jpg	346	133	34.5084	5	27.6218	135	54.8568
193307121.jpg	347	253	56.0791	2	32.1684	14	72.9865
1935061118.jpg	348	189	71.1121	0	13.0522	0	73.3166
19360613276.jpg	349	255	94.4856	0	12.9614	0	74.6845
194510122.jpg	350	156	90.0958	21	16.3318	155	83.0909
19480501166.jpg	351	230	56.8911	0	10.4068	0	61.5113
1948050126.jpg	352	245	82.4211	0	9.9816	0	52.5801
1951060625.jpg	353	242	57.358	0	10.5313	0	46.6282
195305013.jpg	354	247	49.9508	0	12.0591	0	42.8251
195305015.jpg	355	135	45	39	51.3368	240	109.872
195507166.jpg	356	223	53.745	2	16.9552	106	35.7863
195601062.jpg	357	240	45.4512	0	7.7564	0	23.9141
195602141.jpg	358	54	78.9407	106	46.2411	17	31.2196
195805101.jpg	359	173	83.4389	0	9.3569	0	86.3163
195904154.jpg	360	25	71.7371	18	27.7022	24	28.1427
196211261.jpg	361	160	22.5906	98	80.1245	18	61.0335
196211263.jpg	362	166	33.0802	109	78.9763	19	33.6845
19650930895.jpg	363	255	70.0972	0	60.3792	0	22.2826
19650930896.jpg	364	255	53.4856	0	75.7339	0	22.7466
19650930974.jpg	365	255	83.0698	0	75.8592	0	27.1371
